start_gesture_time,end_gesture_time,gesture_detected,send_time,move_start_time,inference_time,delay,fps
1746941584.071542,1746941584.123608,Stop,1746941584.123608,1746941584.323608,0.05207,0.200,12.92
1746941584.148138,1746941584.199924,Stop,1746941584.199924,1746941584.399924,0.05179,0.200,12.98
1746941584.226389,1746941584.277313,Stop,1746941584.277313,1746941584.477314,0.05092,0.200,12.98
1746941584.302283,1746941584.354322,Stop,1746941584.354322,1746941584.554322,0.05204,0.200,13.09
1746941584.380269,1746941584.431441,Stop,1746941584.431441,1746941584.631441,0.05117,0.200,12.99
1746941584.456989,1746941584.509858,Stop,1746941584.509858,1746941584.709858,0.05287,0.200,12.95
1746941584.533335,1746941584.583470,Stop,1746941584.583470,1746941584.783470,0.05013,0.200,13.02
1746941584.611173,1746941584.663464,Stop,1746941584.663464,1746941584.863464,0.05229,0.200,12.96
1746941584.687396,1746941584.738876,Stop,1746941584.738876,1746941584.938876,0.05148,0.200,13.00
1746941584.764703,1746941584.814613,Stop,1746941584.814613,1746941585.014613,0.04991,0.200,13.03
1746941584.841793,1746941584.892574,Stop,1746941584.892574,1746941585.092574,0.05078,0.200,12.88
1746941584.919602,1746941584.971315,Stop,1746941584.971315,1746941585.171315,0.05171,0.200,12.84
1746941584.997473,1746941585.048418,Stop,1746941585.049436,1746941585.249436,0.05094,0.201,12.85
1746941585.072796,1746941585.123338,Stop,1746941585.124349,1746941585.324349,0.05054,0.201,13.19
1746941585.151264,1746941585.204175,Stop,1746941585.204175,1746941585.404175,0.05291,0.200,12.81
1746941585.228241,1746941585.278633,Stop,1746941585.278633,1746941585.478633,0.05039,0.200,13.01
1746941585.303859,1746941585.354776,Stop,1746941585.355801,1746941585.555801,0.05092,0.201,13.14
1746941585.382264,1746941585.434467,Stop,1746941585.434467,1746941585.634467,0.05220,0.200,12.83
1746941585.460023,1746941585.511401,Stop,1746941585.511401,1746941585.711401,0.05138,0.200,12.97
1746941585.535999,1746941585.586755,Stop,1746941585.586755,1746941585.786755,0.05076,0.200,13.17
1746941585.612389,1746941585.663702,Stop,1746941585.663702,1746941585.863702,0.05131,0.200,13.07
1746941585.689760,1746941585.741515,Stop,1746941585.741515,1746941585.941515,0.05175,0.200,13.11
1746941585.765457,1746941585.816685,Stop,1746941585.816685,1746941586.016685,0.05123,0.200,12.94
1746941585.843205,1746941585.893636,Stop,1746941585.893636,1746941586.093636,0.05043,0.200,12.94
1746941585.919516,1746941585.969341,Stop,1746941585.970359,1746941586.170359,0.04983,0.201,12.99
1746941585.996080,1746941586.048431,Stop,1746941586.048431,1746941586.248431,0.05235,0.200,13.01
1746941586.072918,1746941586.123769,Stop,1746941586.123769,1746941586.323769,0.05085,0.200,13.09
1746941586.151667,1746941586.203609,Stop,1746941586.203609,1746941586.403609,0.05194,0.200,12.78
1746941586.228430,1746941586.278868,Stop,1746941586.278868,1746941586.478868,0.05044,0.200,13.08
1746941586.304966,1746941586.358252,Stop,1746941586.358252,1746941586.558252,0.05329,0.200,13.01
1746941586.381778,1746941586.431692,Stop,1746941586.432703,1746941586.632704,0.04991,0.201,13.02
1746941586.458482,1746941586.509931,Stop,1746941586.509931,1746941586.709931,0.05145,0.200,13.09
1746941586.534948,1746941586.586643,Stop,1746941586.586643,1746941586.786643,0.05170,0.200,13.02
1746941586.611604,1746941586.663741,Stop,1746941586.663741,1746941586.863741,0.05214,0.200,12.96
1746941586.689283,1746941586.742003,Stop,1746941586.742003,1746941586.942003,0.05272,0.200,12.98
1746941586.766943,1746941586.818118,Stop,1746941586.819149,1746941587.019150,0.05117,0.201,12.86
1746941586.842632,1746941586.893347,Stop,1746941586.893347,1746941587.093347,0.05071,0.200,13.13
1746941586.920583,1746941586.972802,Stop,1746941586.972802,1746941587.172802,0.05222,0.200,12.83
1746941586.998506,1746941587.048960,Stop,1746941587.048960,1746941587.248960,0.05045,0.200,12.91
1746941587.075604,1746941587.129909,Stop,1746941587.129909,1746941587.329909,0.05430,0.200,12.98
1746941587.153879,1746941587.205635,Stop,1746941587.205635,1746941587.405635,0.05176,0.200,12.84
1746941587.229788,1746941587.284249,Stop,1746941587.285261,1746941587.485261,0.05446,0.201,13.00
1746941587.306776,1746941587.358145,Stop,1746941587.358145,1746941587.558145,0.05137,0.200,12.91
1746941587.384701,1746941587.435609,Stop,1746941587.435609,1746941587.635609,0.05091,0.200,13.01
1746941587.462171,1746941587.514633,Stop,1746941587.514633,1746941587.714633,0.05246,0.200,12.90
1746941587.538671,1746941587.591610,Stop,1746941587.591610,1746941587.791610,0.05294,0.200,12.97
1746941587.616069,1746941587.665342,Stop,1746941587.665342,1746941587.865342,0.04927,0.200,13.01
1746941587.692391,1746941587.742604,Stop,1746941587.742604,1746941587.942604,0.05021,0.200,13.02
1746941587.769629,1746941587.822774,Stop,1746941587.822774,1746941588.022774,0.05314,0.200,12.93
1746941587.846831,1746941587.897882,Stop,1746941587.897882,1746941588.097882,0.05105,0.200,13.06
1746941587.924440,1746941587.974349,Stop,1746941587.974349,1746941588.174349,0.04991,0.200,12.96
1746941588.000248,1746941588.051220,Stop,1746941588.051220,1746941588.251220,0.05097,0.200,12.94
1746941588.078829,1746941588.129581,Stop,1746941588.129581,1746941588.329581,0.05075,0.200,12.90
1746941588.155598,1746941588.207959,Stop,1746941588.207959,1746941588.407959,0.05236,0.200,13.01
1746941588.230479,1746941588.281318,Stop,1746941588.281318,1746941588.481318,0.05084,0.200,13.18
1746941588.308336,1746941588.358742,Stop,1746941588.358742,1746941588.558743,0.05041,0.200,12.91
1746941588.385905,1746941588.434839,Stop,1746941588.435871,1746941588.635871,0.04893,0.201,12.88
1746941588.462697,1746941588.515365,Stop,1746941588.515365,1746941588.715365,0.05267,0.200,13.06
1746941588.540931,1746941588.592427,Stop,1746941588.592427,1746941588.792427,0.05150,0.200,12.87
1746941588.616932,1746941588.667768,Stop,1746941588.667768,1746941588.867768,0.05084,0.200,12.97
1746941588.692850,1746941588.744288,Maju,1746941588.744288,1746941588.944288,0.05144,0.200,13.20
1746941588.770784,1746941588.821709,Stop,1746941588.821709,1746941589.021709,0.05093,0.200,12.97
1746941588.847594,1746941588.901965,Stop,1746941588.901965,1746941589.101965,0.05437,0.200,12.94
1746941588.925541,1746941588.975656,Stop,1746941588.975656,1746941589.175656,0.05012,0.200,12.92
1746941589.001498,1746941589.051749,Stop,1746941589.051749,1746941589.251750,0.05025,0.200,12.98
1746941589.078523,1746941589.130934,Stop,1746941589.130934,1746941589.330935,0.05241,0.200,12.98
1746941589.155637,1746941589.207585,Stop,1746941589.207585,1746941589.407585,0.05195,0.200,12.97
1746941589.233581,1746941589.285184,Stop,1746941589.285184,1746941589.485184,0.05160,0.200,12.99
1746941589.311752,1746941589.363425,Stop,1746941589.363425,1746941589.563426,0.05167,0.200,12.78
1746941589.389600,1746941589.439232,Stop,1746941589.439232,1746941589.639232,0.04963,0.200,12.96
1746941589.466815,1746941589.515859,Stop,1746941589.515859,1746941589.715859,0.04904,0.200,12.84
1746941589.543094,1746941589.593718,Stop,1746941589.593718,1746941589.793718,0.05062,0.200,13.01
1746941589.620692,1746941589.671482,Stop,1746941589.671482,1746941589.871482,0.05079,0.200,12.98
1746941589.697123,1746941589.747574,Stop,1746941589.747574,1746941589.947574,0.05045,0.200,13.10
1746941589.774297,1746941589.824835,Stop,1746941589.824835,1746941590.024835,0.05054,0.200,12.93
1746941589.852433,1746941589.905601,Stop,1746941589.905601,1746941590.105601,0.05317,0.200,12.88
1746941589.928539,1746941589.979535,Stop,1746941589.979535,1746941590.179535,0.05100,0.200,12.97
1746941590.006748,1746941590.060431,Stop,1746941590.060431,1746941590.260431,0.05368,0.200,12.87
1746941590.083907,1746941590.133898,Stop,1746941590.133898,1746941590.333898,0.04999,0.200,13.05
1746941590.160881,1746941590.211151,Stop,1746941590.212166,1746941590.412166,0.05027,0.201,12.90
1746941590.236676,1746941590.287304,Stop,1746941590.287304,1746941590.487304,0.05063,0.200,13.03
1746941590.313937,1746941590.364720,Stop,1746941590.364720,1746941590.564720,0.05078,0.200,12.95
1746941590.391822,1746941590.441605,Stop,1746941590.441605,1746941590.641605,0.04978,0.200,13.02
1746941590.469238,1746941590.519562,Stop,1746941590.519562,1746941590.719562,0.05032,0.200,12.99
1746941590.546135,1746941590.595189,Stop,1746941590.595189,1746941590.795189,0.04905,0.200,12.91
1746941590.621722,1746941590.672720,Stop,1746941590.672720,1746941590.872720,0.05100,0.200,13.05
1746941590.699317,1746941590.749610,Stop,1746941590.749610,1746941590.949610,0.05029,0.200,13.07
1746941590.775082,1746941590.826452,Stop,1746941590.826452,1746941591.026453,0.05137,0.200,13.01
1746941590.852905,1746941590.903767,Stop,1746941590.903767,1746941591.103767,0.05086,0.200,13.02
1746941590.929887,1746941590.985419,Stop,1746941590.985419,1746941591.185419,0.05553,0.200,13.01
1746941591.006820,1746941591.057517,Stop,1746941591.057517,1746941591.257517,0.05070,0.200,12.94
1746941591.083591,1746941591.134915,Stop,1746941591.134915,1746941591.334915,0.05132,0.200,13.09
1746941591.161533,1746941591.212485,Stop,1746941591.212485,1746941591.412485,0.05095,0.200,12.85
1746941591.238042,1746941591.287494,Stop,1746941591.287494,1746941591.487494,0.04945,0.200,13.06
1746941591.314570,1746941591.364398,Stop,1746941591.364398,1746941591.564398,0.04983,0.200,13.07
1746941591.391951,1746941591.443806,Stop,1746941591.443806,1746941591.643806,0.05185,0.200,12.91
1746941591.468237,1746941591.519049,Stop,1746941591.519049,1746941591.719049,0.05081,0.200,13.02
1746941591.543982,1746941591.595423,Stop,1746941591.595423,1746941591.795423,0.05144,0.200,13.11
1746941591.621974,1746941591.673334,Stop,1746941591.673334,1746941591.873334,0.05136,0.200,12.91
1746941591.698357,1746941591.749300,Stop,1746941591.749300,1746941591.949300,0.05094,0.200,13.09
1746941591.775796,1746941591.825652,Stop,1746941591.826669,1746941592.026669,0.04986,0.201,12.82
1746941591.854575,1746941591.908074,Stop,1746941591.908074,1746941592.108074,0.05350,0.200,12.86
1746941591.931544,1746941591.983457,Stop,1746941591.983457,1746941592.183457,0.05191,0.200,13.00
1746941592.008470,1746941592.058925,Stop,1746941592.058925,1746941592.258925,0.05046,0.200,12.90
1746941592.086661,1746941592.136760,Stop,1746941592.136760,1746941592.336760,0.05010,0.200,12.89
1746941592.162816,1746941592.213604,Stop,1746941592.213604,1746941592.413604,0.05079,0.200,13.04
1746941592.241719,1746941592.291281,Stop,1746941592.291281,1746941592.491281,0.04956,0.200,12.86
1746941592.318026,1746941592.368927,Stop,1746941592.368927,1746941592.568927,0.05090,0.200,13.03
1746941592.394459,1746941592.445683,Stop,1746941592.445683,1746941592.645683,0.05122,0.200,12.89
1746941592.471665,1746941592.525924,Stop,1746941592.525924,1746941592.725924,0.05426,0.200,13.03
1746941592.549371,1746941592.603012,Mundur,1746941592.604027,1746941592.804027,0.05364,0.201,12.88
1746941592.627563,1746941592.677341,Mundur,1746941592.677341,1746941592.877341,0.04978,0.200,12.88
1746941592.751052,1746941592.802126,Mundur,1746941592.802126,1746941593.002126,0.05107,0.200,31.83
1746941592.826634,1746941592.880979,Mundur,1746941592.880979,1746941593.080979,0.05434,0.200,10.89
1746941592.902905,1746941592.952802,Mundur,1746941592.952802,1746941593.152802,0.04990,0.200,13.02
1746941592.980769,1746941593.032910,Mundur,1746941593.032910,1746941593.232910,0.05214,0.200,12.92
1746941593.058471,1746941593.108441,Mundur,1746941593.109457,1746941593.309457,0.04997,0.201,13.04
1746941593.132876,1746941593.182761,Mundur,1746941593.183773,1746941593.383773,0.04988,0.201,13.16
1746941593.210763,1746941593.261323,Mundur,1746941593.262334,1746941593.462334,0.05056,0.201,12.93
1746941593.287360,1746941593.337564,Mundur,1746941593.337564,1746941593.537564,0.05020,0.200,12.98
1746941593.365049,1746941593.415484,Stop,1746941593.415484,1746941593.615484,0.05043,0.200,12.94
1746941593.441032,1746941593.490869,Stop,1746941593.490869,1746941593.690869,0.04984,0.200,13.18
1746941593.518074,1746941593.568612,Stop,1746941593.568612,1746941593.768612,0.05054,0.200,12.99
1746941593.593615,1746941593.644766,Stop,1746941593.644766,1746941593.845796,0.05115,0.201,13.05
1746941593.671906,1746941593.722883,Stop,1746941593.723897,1746941593.923897,0.05098,0.201,12.79
1746941593.750872,1746941593.803679,Stop,1746941593.803679,1746941594.003679,0.05281,0.200,12.82
1746941593.827604,1746941593.879477,Stop,1746941593.879477,1746941594.079477,0.05187,0.200,13.02
1746941593.902954,1746941593.953989,Stop,1746941593.953989,1746941594.153989,0.05103,0.200,13.19
1746941593.980599,1746941594.029504,Stop,1746941594.030515,1746941594.230515,0.04890,0.201,12.95
1746941594.056945,1746941594.109907,Stop,1746941594.110918,1746941594.310918,0.05296,0.201,13.09
1746941594.132822,1746941594.183142,Stop,1746941594.183142,1746941594.383142,0.05032,0.200,13.09
1746941594.210649,1746941594.262029,Stop,1746941594.262029,1746941594.462029,0.05138,0.200,12.93
1746941594.287637,1746941594.338578,Stop,1746941594.338578,1746941594.538578,0.05094,0.200,13.00
1746941594.362474,1746941594.413752,Stop,1746941594.413752,1746941594.613752,0.05128,0.200,13.17
1746941594.440213,1746941594.493603,Stop,1746941594.494620,1746941594.694620,0.05339,0.201,12.86
1746941594.517815,1746941594.568661,Stop,1746941594.568661,1746941594.768661,0.05085,0.200,13.01
1746941594.595146,1746941594.646615,Stop,1746941594.646615,1746941594.846615,0.05147,0.200,12.98
1746941594.671503,1746941594.725435,Stop,1746941594.725435,1746941594.925435,0.05393,0.200,13.10
1746941594.749535,1746941594.800119,Stop,1746941594.800119,1746941595.000119,0.05058,0.200,12.72
1746941594.826714,1746941594.879033,Stop,1746941594.879033,1746941595.079033,0.05232,0.200,12.90
1746941594.903862,1746941594.955391,Stop,1746941594.956416,1746941595.156416,0.05153,0.201,12.95
1746941594.980882,1746941595.032873,Stop,1746941595.032873,1746941595.232873,0.05199,0.200,13.15
1746941595.057367,1746941595.108209,Stop,1746941595.108209,1746941595.308209,0.05084,0.200,13.07
1746941595.132722,1746941595.184826,Kiri,1746941595.184826,1746941595.384826,0.05210,0.200,13.18
1746941595.209973,1746941595.259514,Kiri,1746941595.259514,1746941595.459514,0.04954,0.200,13.05
1746941595.286992,1746941595.337883,Kiri,1746941595.337883,1746941595.537883,0.05089,0.200,12.96
1746941595.362647,1746941595.413479,Kiri,1746941595.413479,1746941595.613479,0.05083,0.200,13.10
1746941595.441038,1746941595.492058,Kiri,1746941595.492058,1746941595.692058,0.05102,0.200,12.87
1746941595.517530,1746941595.568946,Kiri,1746941595.568946,1746941595.768946,0.05142,0.200,12.99
1746941595.594429,1746941595.647149,Kiri,1746941595.647149,1746941595.847149,0.05272,0.200,13.04
1746941595.671972,1746941595.724286,Kiri,1746941595.724286,1746941595.924286,0.05231,0.200,13.01
1746941595.748276,1746941595.800380,Kiri,1746941595.800380,1746941596.000380,0.05210,0.200,12.96
1746941595.827368,1746941595.879305,Kiri,1746941595.879305,1746941596.079305,0.05194,0.200,12.80
1746941595.903880,1746941595.954780,Stop,1746941595.954780,1746941596.154780,0.05090,0.200,13.09
1746941595.981112,1746941596.034188,Stop,1746941596.034188,1746941596.234188,0.05308,0.200,12.91
1746941596.056733,1746941596.107523,Stop,1746941596.108536,1746941596.308536,0.05079,0.201,13.00
1746941596.135487,1746941596.187961,Stop,1746941596.187961,1746941596.387961,0.05247,0.200,12.86
1746941596.212461,1746941596.265632,Stop,1746941596.265632,1746941596.465632,0.05317,0.200,12.99
1746941596.289443,1746941596.341543,Stop,1746941596.341543,1746941596.541543,0.05210,0.200,13.05
1746941596.366497,1746941596.417013,Stop,1746941596.417013,1746941596.617013,0.05052,0.200,12.99
1746941596.443576,1746941596.496145,Stop,1746941596.496145,1746941596.696145,0.05257,0.200,12.91
1746941596.520576,1746941596.573001,Stop,1746941596.573001,1746941596.773001,0.05243,0.200,12.97
1746941596.597507,1746941596.647382,Stop,1746941596.647382,1746941596.847382,0.04987,0.200,13.01
1746941596.672944,1746941596.724551,Stop,1746941596.724551,1746941596.924551,0.05161,0.200,13.17
1746941596.751046,1746941596.801931,Stop,1746941596.802943,1746941597.002943,0.05088,0.201,12.87
1746941596.826960,1746941596.877092,Stop,1746941596.877092,1746941597.077092,0.05013,0.200,13.10
1746941596.902708,1746941596.953097,Stop,1746941596.953097,1746941597.153097,0.05039,0.200,13.11
1746941596.979909,1746941597.030154,Stop,1746941597.031166,1746941597.231166,0.05024,0.201,12.96
1746941597.057650,1746941597.108133,Stop,1746941597.108133,1746941597.308133,0.05048,0.200,13.02
1746941597.134773,1746941597.185528,Stop,1746941597.185528,1746941597.385528,0.05075,0.200,12.97
1746941597.212225,1746941597.265162,Stop,1746941597.265162,1746941597.465162,0.05294,0.200,12.94
1746941597.289701,1746941597.342687,Stop,1746941597.342687,1746941597.542687,0.05299,0.200,12.88
1746941597.365670,1746941597.417061,Stop,1746941597.417061,1746941597.617061,0.05139,0.200,13.06
1746941597.441757,1746941597.495302,Stop,1746941597.496329,1746941597.696329,0.05354,0.201,13.07
1746941597.518832,1746941597.570680,Stop,1746941597.570680,1746941597.770680,0.05185,0.200,12.97
1746941597.595660,1746941597.648152,Kanan,1746941597.648152,1746941597.848152,0.05249,0.200,13.01
1746941597.673589,1746941597.725450,Kanan,1746941597.726459,1746941597.926459,0.05186,0.201,13.08
1746941597.750950,1746941597.802999,Kanan,1746941597.802999,1746941598.002999,0.05205,0.200,12.85
1746941597.827828,1746941597.877803,Kanan,1746941597.877803,1746941598.077803,0.04997,0.200,13.00
1746941597.903511,1746941597.956182,Kanan,1746941597.956182,1746941598.156183,0.05267,0.200,13.03
1746941597.981718,1746941598.035390,Kanan,1746941598.035390,1746941598.235390,0.05367,0.200,12.97
1746941598.058261,1746941598.108463,Kanan,1746941598.108463,1746941598.308463,0.05020,0.200,12.96
1746941598.135136,1746941598.185523,Kanan,1746941598.185523,1746941598.385523,0.05039,0.200,12.96
1746941598.213044,1746941598.264406,Kanan,1746941598.264406,1746941598.464406,0.05136,0.200,12.98
1746941598.288290,1746941598.340235,Stop,1746941598.340235,1746941598.540236,0.05195,0.200,13.12
1746941598.365874,1746941598.419196,Stop,1746941598.419196,1746941598.620206,0.05332,0.201,12.89
1746941598.444773,1746941598.494569,Stop,1746941598.494569,1746941598.694569,0.04980,0.200,12.83
1746941598.521427,1746941598.572583,Stop,1746941598.572583,1746941598.772583,0.05116,0.200,12.91
1746941598.599611,1746941598.651247,Stop,1746941598.651247,1746941598.851247,0.05164,0.200,13.01
1746941598.675704,1746941598.727597,Stop,1746941598.727597,1746941598.927597,0.05189,0.200,13.06
1746941598.752530,1746941598.803324,Stop,1746941598.803324,1746941599.003324,0.05079,0.200,12.93
1746941598.829879,1746941598.882706,Stop,1746941598.882706,1746941599.082706,0.05283,0.200,12.84
1746941598.908749,1746941598.959556,Stop,1746941598.960567,1746941599.160567,0.05081,0.201,12.86
1746941598.984023,1746941599.034950,Stop,1746941599.034950,1746941599.234950,0.05093,0.200,13.10
1746941599.060755,1746941599.111955,Stop,1746941599.111955,1746941599.311955,0.05120,0.200,13.07
1746941599.138413,1746941599.187955,Stop,1746941599.187955,1746941599.387955,0.04954,0.200,12.92
1746941599.215940,1746941599.266898,Stop,1746941599.266898,1746941599.466898,0.05096,0.200,12.82
1746941599.292672,1746941599.346681,Stop,1746941599.346681,1746941599.546681,0.05401,0.200,13.13
