start_gesture_time,end_gesture_time,predicted_label,true_label,is_correct,send_time,inference_time,fps
16:37:56.228,16:37:56.281,Kanan,Kanan,True,16:37:56.281,0.05266,12.99
16:37:56.458,16:37:56.509,Kanan,Kanan,True,16:37:56.509,0.05066,12.96
16:37:56.689,16:37:56.740,Kanan,Kanan,True,16:37:56.740,0.05090,12.86
16:37:56.919,16:37:56.969,Kanan,Kanan,True,16:37:56.969,0.05019,13.00
16:37:57.148,16:37:57.196,Kanan,Kanan,True,16:37:57.197,0.04774,13.15
16:37:57.378,16:37:57.428,Kanan,Kanan,True,16:37:57.429,0.04979,13.03
16:37:57.607,16:37:57.658,Kanan,Kanan,True,16:37:57.659,0.05126,13.14
16:37:57.837,16:37:57.888,Kanan,Kanan,True,16:37:57.888,0.05123,13.14
16:37:58.068,16:37:58.117,Kanan,Kanan,True,16:37:58.118,0.04976,12.93
16:37:58.296,16:37:58.344,Kanan,Kanan,True,16:37:58.345,0.04869,13.20
16:37:58.525,16:37:58.577,Kanan,Kanan,True,16:37:58.577,0.05181,13.05
16:37:58.755,16:37:58.805,Kanan,Kanan,True,16:37:58.805,0.05008,12.98
16:37:58.984,16:37:59.035,Kanan,Kanan,True,16:37:59.035,0.05068,12.92
16:37:59.213,16:37:59.263,Kanan,Kanan,True,16:37:59.263,0.05050,13.10
16:37:59.443,16:37:59.493,Kanan,Kanan,True,16:37:59.493,0.04965,13.08
16:37:59.674,16:37:59.727,Kanan,Kanan,True,16:37:59.727,0.05329,13.10
16:37:59.903,16:37:59.954,Kanan,Kanan,True,16:37:59.955,0.05121,13.13
16:38:00.133,16:38:00.183,Kanan,Kanan,True,16:38:00.184,0.05024,12.94
16:38:00.365,16:38:00.415,Kanan,Kanan,True,16:38:00.416,0.04972,13.16
16:38:00.597,16:38:00.650,Kanan,Kanan,True,16:38:00.650,0.05319,13.14
16:38:00.827,16:38:00.878,Kanan,Kanan,True,16:38:00.878,0.05124,13.05
16:38:01.057,16:38:01.106,Kanan,Kanan,True,16:38:01.107,0.04881,12.99
16:38:01.286,16:38:01.337,Kanan,Kanan,True,16:38:01.338,0.05075,13.04
16:38:01.516,16:38:01.567,Kanan,Kanan,True,16:38:01.567,0.05144,13.05
16:38:01.762,16:38:01.812,Kanan,Kanan,True,16:38:01.812,0.05018,13.05
16:38:01.992,16:38:02.043,Kanan,Kanan,True,16:38:02.043,0.05099,13.05
16:38:02.221,16:38:02.271,Kanan,Kanan,True,16:38:02.271,0.04942,13.06
16:38:02.452,16:38:02.502,Kanan,Kanan,True,16:38:02.503,0.04997,12.98
16:38:02.682,16:38:02.736,Kanan,Kanan,True,16:38:02.737,0.05383,13.05
16:38:02.912,16:38:02.964,Kanan,Kanan,True,16:38:02.964,0.05219,13.05
16:38:03.140,16:38:03.191,Kanan,Kanan,True,16:38:03.191,0.05071,13.13
16:38:03.371,16:38:03.422,Kanan,Kanan,True,16:38:03.422,0.05132,13.13
16:38:03.601,16:38:03.652,Kanan,Kanan,True,16:38:03.652,0.05174,13.14
16:38:03.829,16:38:03.878,Kanan,Kanan,True,16:38:03.878,0.04872,13.11
16:38:04.057,16:38:04.108,Kanan,Kanan,True,16:38:04.108,0.05080,13.20
16:38:04.285,16:38:04.336,Kanan,Kanan,True,16:38:04.336,0.05074,13.13
16:38:04.515,16:38:04.566,Kanan,Kanan,True,16:38:04.566,0.05036,13.21
16:38:04.749,16:38:04.801,Kanan,Kanan,True,16:38:04.801,0.05273,12.81
16:38:04.980,16:38:05.029,Kanan,Kanan,True,16:38:05.030,0.04971,13.02
16:38:05.211,16:38:05.263,Kanan,Kanan,True,16:38:05.264,0.05166,12.82
16:38:05.442,16:38:05.493,Kanan,Kanan,True,16:38:05.494,0.05085,13.13
16:38:05.672,16:38:05.726,Kanan,Kanan,True,16:38:05.727,0.05457,13.11
16:38:05.902,16:38:05.952,Stop,Kanan,False,16:38:05.952,0.05056,13.10
16:38:06.132,16:38:06.183,Stop,Kanan,False,16:38:06.183,0.05070,13.00
16:38:06.360,16:38:06.410,Stop,Kanan,False,16:38:06.410,0.05019,13.25
16:38:10.482,16:38:10.537,Kiri,Kiri,True,16:38:10.538,0.05497,13.14
16:38:10.712,16:38:10.762,Kiri,Kiri,True,16:38:10.762,0.05012,13.06
16:38:10.941,16:38:10.991,Kiri,Kiri,True,16:38:10.991,0.05035,13.02
16:38:11.173,16:38:11.224,Kiri,Kiri,True,16:38:11.224,0.05125,13.05
16:38:11.403,16:38:11.452,Kiri,Kiri,True,16:38:11.452,0.04975,13.06
16:38:11.631,16:38:11.684,Kiri,Kiri,True,16:38:11.685,0.05276,13.13
16:38:11.860,16:38:11.910,Kiri,Kiri,True,16:38:11.911,0.05024,13.13
16:38:12.090,16:38:12.143,Kiri,Kiri,True,16:38:12.143,0.05241,13.03
16:38:12.321,16:38:12.370,Kiri,Kiri,True,16:38:12.370,0.04899,13.06
16:38:12.552,16:38:12.602,Kiri,Kiri,True,16:38:12.602,0.04969,12.75
16:38:12.782,16:38:12.832,Kiri,Kiri,True,16:38:12.833,0.05077,12.99
16:38:13.011,16:38:13.062,Kiri,Kiri,True,16:38:13.062,0.05068,13.10
16:38:13.242,16:38:13.293,Kiri,Kiri,True,16:38:13.293,0.05068,12.87
16:38:13.474,16:38:13.524,Kiri,Kiri,True,16:38:13.524,0.05016,13.04
16:38:13.706,16:38:13.756,Kiri,Kiri,True,16:38:13.756,0.04972,13.11
16:38:13.934,16:38:13.985,Kiri,Kiri,True,16:38:13.985,0.05102,13.14
16:38:14.166,16:38:14.217,Kiri,Kiri,True,16:38:14.217,0.05123,13.06
16:38:14.394,16:38:14.444,Kiri,Kiri,True,16:38:14.444,0.04971,13.15
16:38:14.626,16:38:14.677,Kiri,Kiri,True,16:38:14.678,0.05075,13.06
16:38:14.855,16:38:14.905,Kiri,Kiri,True,16:38:14.905,0.04961,12.97
16:38:15.085,16:38:15.135,Kiri,Kiri,True,16:38:15.136,0.05012,13.03
16:38:15.315,16:38:15.366,Kiri,Kiri,True,16:38:15.367,0.05079,13.05
16:38:15.543,16:38:15.594,Kiri,Kiri,True,16:38:15.594,0.05102,13.00
16:38:15.773,16:38:15.825,Kiri,Kiri,True,16:38:15.825,0.05184,13.05
16:38:16.003,16:38:16.054,Kiri,Kiri,True,16:38:16.054,0.05123,13.14
16:38:16.234,16:38:16.286,Kiri,Kiri,True,16:38:16.286,0.05183,12.88
16:38:16.467,16:38:16.517,Kiri,Kiri,True,16:38:16.518,0.05025,13.01
16:38:16.697,16:38:16.747,Kiri,Kiri,True,16:38:16.748,0.05001,13.04
16:38:16.926,16:38:16.976,Kiri,Kiri,True,16:38:16.977,0.05030,13.14
16:38:17.155,16:38:17.205,Kiri,Kiri,True,16:38:17.205,0.05018,13.06
16:38:17.385,16:38:17.435,Kiri,Kiri,True,16:38:17.435,0.05090,13.12
16:38:17.615,16:38:17.675,Kiri,Kiri,True,16:38:17.675,0.06021,12.97
16:38:17.874,16:38:17.924,Kiri,Kiri,True,16:38:17.924,0.04958,13.12
16:38:18.103,16:38:18.154,Kiri,Kiri,True,16:38:18.154,0.05124,13.16
16:38:18.334,16:38:18.385,Kiri,Kiri,True,16:38:18.385,0.05021,13.00
16:38:18.564,16:38:18.615,Kiri,Kiri,True,16:38:18.615,0.05075,12.95
16:38:18.794,16:38:18.845,Kiri,Kiri,True,16:38:18.846,0.05101,13.06
16:38:19.025,16:38:19.075,Kiri,Kiri,True,16:38:19.076,0.04999,13.08
16:38:19.256,16:38:19.307,Kiri,Kiri,True,16:38:19.307,0.05068,13.06
16:38:19.485,16:38:19.536,Kiri,Kiri,True,16:38:19.536,0.05067,13.01
16:38:19.717,16:38:19.769,Kiri,Kiri,True,16:38:19.769,0.05179,12.94
16:38:19.947,16:38:19.997,Kiri,Kiri,True,16:38:19.997,0.04971,12.96
16:38:20.191,16:38:20.242,Kiri,Kiri,True,16:38:20.243,0.05070,13.02
16:38:20.421,16:38:20.472,Kiri,Kiri,True,16:38:20.472,0.05126,13.04
16:38:20.651,16:38:20.702,Kiri,Kiri,True,16:38:20.702,0.05085,13.06
16:38:20.879,16:38:20.929,Kiri,Kiri,True,16:38:20.929,0.04987,13.11
16:38:21.112,16:38:21.164,Kiri,Kiri,True,16:38:21.164,0.05226,12.70
16:38:21.340,16:38:21.390,Kiri,Kiri,True,16:38:21.390,0.05018,13.07
16:38:21.569,16:38:21.619,Kiri,Kiri,True,16:38:21.619,0.05016,12.99
16:38:21.799,16:38:21.850,Kiri,Kiri,True,16:38:21.850,0.05121,13.01
16:38:25.955,16:38:26.013,Stop,Stop,True,16:38:26.014,0.05752,13.09
16:38:26.200,16:38:26.250,Stop,Stop,True,16:38:26.250,0.05002,13.11
16:38:26.429,16:38:26.479,Stop,Stop,True,16:38:26.480,0.05015,13.14
16:38:26.659,16:38:26.710,Stop,Stop,True,16:38:26.711,0.05119,13.05
16:38:26.889,16:38:26.939,Stop,Stop,True,16:38:26.940,0.04967,12.99
16:38:27.119,16:38:27.169,Stop,Stop,True,16:38:27.169,0.05052,13.05
16:38:27.349,16:38:27.399,Stop,Stop,True,16:38:27.399,0.04974,13.15
16:38:27.579,16:38:27.632,Stop,Stop,True,16:38:27.632,0.05265,13.12
16:38:27.824,16:38:27.874,Stop,Stop,True,16:38:27.874,0.05034,13.16
16:38:28.054,16:38:28.104,Stop,Stop,True,16:38:28.104,0.05051,13.06
16:38:28.283,16:38:28.334,Stop,Stop,True,16:38:28.335,0.05064,13.18
16:38:28.513,16:38:28.563,Stop,Stop,True,16:38:28.563,0.05064,13.15
16:38:28.742,16:38:28.793,Stop,Stop,True,16:38:28.794,0.05109,13.15
16:38:28.971,16:38:29.022,Stop,Stop,True,16:38:29.023,0.05111,13.14
16:38:29.201,16:38:29.252,Stop,Stop,True,16:38:29.252,0.05119,13.02
16:38:29.431,16:38:29.483,Stop,Stop,True,16:38:29.484,0.05119,13.07
16:38:29.660,16:38:29.711,Stop,Stop,True,16:38:29.712,0.05078,13.02
16:38:29.889,16:38:29.939,Stop,Stop,True,16:38:29.939,0.04922,12.95
16:38:30.120,16:38:30.172,Stop,Stop,True,16:38:30.172,0.05124,13.01
16:38:30.351,16:38:30.401,Stop,Stop,True,16:38:30.402,0.05024,12.97
16:38:30.580,16:38:30.631,Stop,Stop,True,16:38:30.632,0.05074,13.20
16:38:30.808,16:38:30.858,Stop,Stop,True,16:38:30.858,0.04977,13.14
16:38:31.038,16:38:31.088,Stop,Stop,True,16:38:31.088,0.05079,13.13
16:38:31.266,16:38:31.318,Stop,Stop,True,16:38:31.318,0.05166,13.07
16:38:31.498,16:38:31.550,Stop,Stop,True,16:38:31.551,0.05117,13.10
16:38:31.727,16:38:31.776,Stop,Stop,True,16:38:31.776,0.04964,13.23
16:38:31.971,16:38:32.022,Stop,Stop,True,16:38:32.022,0.05177,13.13
16:38:32.200,16:38:32.252,Stop,Stop,True,16:38:32.253,0.05165,13.01
16:38:32.432,16:38:32.483,Stop,Stop,True,16:38:32.483,0.05139,13.07
16:38:32.664,16:38:32.715,Stop,Stop,True,16:38:32.715,0.05107,12.93
16:38:32.896,16:38:32.947,Stop,Stop,True,16:38:32.948,0.05019,12.84
16:38:33.127,16:38:33.178,Stop,Stop,True,16:38:33.179,0.05053,12.93
16:38:33.358,16:38:33.407,Stop,Stop,True,16:38:33.407,0.04918,13.05
16:38:33.589,16:38:33.641,Stop,Stop,True,16:38:33.642,0.05172,12.83
16:38:33.819,16:38:33.869,Stop,Stop,True,16:38:33.869,0.05067,13.05
16:38:34.047,16:38:34.119,Stop,Stop,True,16:38:34.119,0.07189,13.05
16:38:34.280,16:38:34.336,Stop,Stop,True,16:38:34.336,0.05589,8.01
16:38:34.467,16:38:34.536,Stop,Stop,True,16:38:34.537,0.06854,10.71
16:38:34.745,16:38:34.804,Stop,Stop,True,16:38:34.805,0.05944,10.87
16:38:34.988,16:38:35.038,Stop,Stop,True,16:38:35.039,0.04934,13.06
16:38:35.233,16:38:35.291,Stop,Stop,True,16:38:35.292,0.05757,10.87
16:38:35.494,16:38:35.547,Stop,Stop,True,16:38:35.547,0.05284,12.95
16:38:35.754,16:38:35.807,Stop,Stop,True,16:38:35.807,0.05336,10.98
16:38:35.984,16:38:36.042,Stop,Stop,True,16:38:36.043,0.05813,13.10
16:38:36.264,16:38:36.326,Stop,Stop,True,16:38:36.326,0.06282,10.79
16:38:36.525,16:38:36.588,Stop,Stop,True,16:38:36.589,0.06319,13.00
16:38:36.804,16:38:36.858,Stop,Stop,True,16:38:36.859,0.05457,10.85
16:38:37.050,16:38:37.104,Stop,Stop,True,16:38:37.105,0.05451,10.85
16:38:37.297,16:38:37.349,Stop,Stop,True,16:38:37.349,0.05282,12.98
16:38:37.541,16:38:37.592,Stop,Stop,True,16:38:37.592,0.05124,10.95
