start_gesture_time,end_gesture_time,predicted_label,true_label,is_correct,send_time,inference_time,fps
22:40:39.806,22:40:39.903,Kiri,N/A,N/A,22:40:39.904,0.09704,7.30
22:40:39.945,22:40:40.052,Kiri,N/A,N/A,22:40:40.052,0.10703,7.24
22:40:40.098,22:40:40.198,Kiri,N/A,N/A,22:40:40.198,0.09957,6.49
22:40:40.236,22:40:40.331,Kiri,N/A,N/A,22:40:40.331,0.09501,7.28
22:40:40.374,22:40:40.470,Kiri,N/A,N/A,22:40:40.470,0.09648,7.22
22:40:40.512,22:40:40.604,Kiri,N/A,N/A,22:40:40.605,0.09270,7.25
22:40:40.649,22:40:40.742,Kiri,N/A,N/A,22:40:40.742,0.09259,7.28
22:40:40.788,22:40:40.884,Kiri,N/A,N/A,22:40:40.884,0.09590,7.27
22:40:40.925,22:40:41.020,Kiri,N/A,N/A,22:40:41.020,0.09432,7.29
22:40:41.062,22:40:41.159,Kiri,N/A,N/A,22:40:41.161,0.09734,7.23
22:40:41.199,22:40:41.296,Kiri,N/A,N/A,22:40:41.296,0.09642,7.26
22:40:41.338,22:40:41.431,Kiri,N/A,N/A,22:40:41.431,0.09302,7.23
22:40:41.476,22:40:41.571,Kiri,N/A,N/A,22:40:41.572,0.09500,7.24
22:40:41.613,22:40:41.711,Kiri,N/A,N/A,22:40:41.711,0.09776,7.27
22:40:41.829,22:40:41.927,Kiri,N/A,N/A,22:40:41.928,0.09732,21.75
22:40:41.968,22:40:42.061,Kiri,N/A,N/A,22:40:42.061,0.09284,5.92
22:40:42.108,22:40:42.221,Kiri,N/A,N/A,22:40:42.221,0.11241,7.20
22:40:42.259,22:40:42.355,Kiri,N/A,N/A,22:40:42.355,0.09587,6.53
22:40:42.398,22:40:42.497,Kiri,N/A,N/A,22:40:42.498,0.09929,7.24
22:40:42.536,22:40:42.648,Kiri,N/A,N/A,22:40:42.648,0.11254,7.23
22:40:42.689,22:40:42.783,Kiri,N/A,N/A,22:40:42.783,0.09375,6.52
22:40:42.817,22:40:42.920,Kiri,N/A,N/A,22:40:42.920,0.10270,7.76
22:40:42.965,22:40:43.062,Kiri,N/A,N/A,22:40:43.063,0.09657,6.82
22:40:43.103,22:40:43.198,Kiri,N/A,N/A,22:40:43.198,0.09497,7.20
22:40:43.242,22:40:43.337,Kiri,N/A,N/A,22:40:43.337,0.09516,7.27
22:40:43.380,22:40:43.476,Kiri,N/A,N/A,22:40:43.477,0.09665,7.25
22:40:43.517,22:40:43.608,Kiri,N/A,N/A,22:40:43.608,0.09130,7.24
22:40:43.658,22:40:43.766,Kiri,N/A,N/A,22:40:43.767,0.10833,7.21
22:40:43.808,22:40:43.904,Kiri,N/A,N/A,22:40:43.904,0.09631,6.53
22:40:43.946,22:40:44.038,Kiri,N/A,N/A,22:40:44.039,0.09157,7.29
22:40:44.085,22:40:44.178,Kiri,N/A,N/A,22:40:44.178,0.09330,7.24
22:40:44.298,22:40:44.397,Kiri,N/A,N/A,22:40:44.397,0.09866,21.26
22:40:44.502,22:40:44.591,Kiri,N/A,N/A,22:40:44.591,0.08872,28.71
22:40:44.635,22:40:44.727,Kiri,N/A,N/A,22:40:44.728,0.09149,6.09
22:40:44.772,22:40:44.865,Kiri,N/A,N/A,22:40:44.865,0.09362,7.29
22:40:44.911,22:40:45.006,Kiri,N/A,N/A,22:40:45.006,0.09497,7.22
22:40:45.050,22:40:45.141,Kiri,N/A,N/A,22:40:45.142,0.09110,7.24
22:40:45.188,22:40:45.288,Kiri,N/A,N/A,22:40:45.288,0.10070,7.24
22:40:45.326,22:40:45.425,Kiri,N/A,N/A,22:40:45.426,0.09905,7.23
22:40:45.466,22:40:45.559,Kiri,N/A,N/A,22:40:45.559,0.09256,7.22
22:40:45.602,22:40:45.695,Kiri,N/A,N/A,22:40:45.695,0.09299,7.23
22:40:45.741,22:40:45.835,Kiri,N/A,N/A,22:40:45.835,0.09371,7.26
22:40:45.879,22:40:45.973,Kiri,N/A,N/A,22:40:45.973,0.09401,7.19
22:40:46.094,22:40:46.184,Kiri,N/A,N/A,22:40:46.185,0.09069,21.82
22:40:46.233,22:40:46.330,Kiri,N/A,N/A,22:40:46.330,0.09750,5.92
22:40:46.370,22:40:46.473,Kiri,N/A,N/A,22:40:46.474,0.10374,7.25
22:40:46.507,22:40:46.602,Kiri,N/A,N/A,22:40:46.602,0.09511,7.27
22:40:46.644,22:40:46.736,Kiri,N/A,N/A,22:40:46.737,0.09185,7.27
22:40:46.782,22:40:46.874,Kiri,N/A,N/A,22:40:46.875,0.09203,7.23
22:40:46.922,22:40:47.022,Kanan,N/A,N/A,22:40:47.022,0.10034,7.23
22:40:47.059,22:40:47.154,Kanan,N/A,N/A,22:40:47.155,0.09461,7.27
22:40:47.198,22:40:47.295,Kanan,N/A,N/A,22:40:47.295,0.09700,7.21
22:40:47.328,22:40:47.419,Kanan,N/A,N/A,22:40:47.420,0.09056,7.64
22:40:47.459,22:40:47.552,Kanan,N/A,N/A,22:40:47.554,0.09321,7.67
22:40:47.599,22:40:47.705,Kanan,N/A,N/A,22:40:47.706,0.10536,7.24
22:40:47.751,22:40:47.842,Kanan,N/A,N/A,22:40:47.844,0.09181,6.52
22:40:47.888,22:40:47.985,Kanan,N/A,N/A,22:40:47.985,0.09689,7.26
22:40:48.027,22:40:48.118,Kanan,N/A,N/A,22:40:48.118,0.09083,7.22
22:40:48.165,22:40:48.257,Kanan,N/A,N/A,22:40:48.257,0.09228,7.25
22:40:48.302,22:40:48.395,Kanan,N/A,N/A,22:40:48.395,0.09290,7.27
22:40:48.442,22:40:48.535,Kanan,N/A,N/A,22:40:48.535,0.09289,7.21
22:40:48.579,22:40:48.673,Kanan,N/A,N/A,22:40:48.673,0.09392,7.26
22:40:48.718,22:40:48.809,Kanan,N/A,N/A,22:40:48.809,0.09060,7.24
22:40:48.854,22:40:48.947,Kanan,N/A,N/A,22:40:48.947,0.09237,7.28
22:40:48.994,22:40:49.082,Kanan,N/A,N/A,22:40:49.083,0.08855,7.24
22:40:49.131,22:40:49.223,Kanan,N/A,N/A,22:40:49.223,0.09202,7.23
22:40:49.268,22:40:49.361,Kanan,N/A,N/A,22:40:49.362,0.09223,7.23
22:40:49.407,22:40:49.504,Kanan,N/A,N/A,22:40:49.504,0.09619,7.22
22:40:49.545,22:40:49.636,Kanan,N/A,N/A,22:40:49.637,0.09065,7.24
22:40:49.683,22:40:49.782,Kanan,N/A,N/A,22:40:49.782,0.09888,7.28
22:40:49.823,22:40:49.919,Kanan,N/A,N/A,22:40:49.919,0.09605,7.23
22:40:49.959,22:40:50.055,Kanan,N/A,N/A,22:40:50.055,0.09576,7.24
22:40:50.091,22:40:50.187,Kanan,N/A,N/A,22:40:50.187,0.09614,7.71
22:40:50.235,22:40:50.330,Kanan,N/A,N/A,22:40:50.330,0.09480,6.82
22:40:50.375,22:40:50.472,Kanan,N/A,N/A,22:40:50.472,0.09730,7.22
22:40:50.512,22:40:50.607,Kanan,N/A,N/A,22:40:50.607,0.09569,7.26
22:40:50.651,22:40:50.743,Kanan,N/A,N/A,22:40:50.743,0.09262,7.24
22:40:50.789,22:40:50.886,Kanan,N/A,N/A,22:40:50.886,0.09719,7.25
22:40:50.927,22:40:51.024,Kanan,N/A,N/A,22:40:51.024,0.09766,7.27
22:40:51.058,22:40:51.150,Kanan,N/A,N/A,22:40:51.151,0.09233,7.55
22:40:51.186,22:40:51.279,Kanan,N/A,N/A,22:40:51.280,0.09302,7.79
22:40:51.326,22:40:51.420,Kanan,N/A,N/A,22:40:51.420,0.09350,7.27
22:40:51.461,22:40:51.552,Kanan,N/A,N/A,22:40:51.553,0.09055,7.23
22:40:51.600,22:40:51.695,Kanan,N/A,N/A,22:40:51.696,0.09471,7.27
22:40:51.740,22:40:51.835,Kanan,N/A,N/A,22:40:51.835,0.09496,7.19
22:40:51.878,22:40:51.974,Kanan,N/A,N/A,22:40:51.975,0.09604,7.19
22:40:52.018,22:40:52.112,Kanan,N/A,N/A,22:40:52.112,0.09381,7.26
22:40:52.155,22:40:52.245,Kanan,N/A,N/A,22:40:52.245,0.09057,7.27
22:40:52.292,22:40:52.385,Kanan,N/A,N/A,22:40:52.385,0.09363,7.24
22:40:52.430,22:40:52.521,Kanan,N/A,N/A,22:40:52.521,0.09166,7.25
