start_gesture_time,end_gesture_time,predicted_label,true_label,is_correct,send_time,inference_time,fps
22:42:12.202,22:42:12.311,Kiri,N/A,N/A,22:42:12.311,0.10903,13.02
22:42:12.464,22:42:12.569,Kiri,N/A,N/A,22:42:12.569,0.10441,16.34
22:42:12.620,22:42:12.720,Kiri,N/A,N/A,22:42:12.720,0.10039,5.44
22:42:14.159,22:42:14.258,Kiri,N/A,N/A,22:42:14.258,0.09924,10.90
22:42:14.315,22:42:14.413,Kiri,N/A,N/A,22:42:14.414,0.09804,5.44
22:42:28.752,22:42:28.845,Kiri,N/A,True,22:42:28.846,0.09334,16.00
22:42:28.895,22:42:28.990,Kiri,N/A,N/A,22:42:28.990,0.09562,5.93
22:42:29.029,22:42:29.122,Kiri,N/A,N/A,22:42:29.122,0.09230,7.26
22:42:29.168,22:42:29.262,Kiri,N/A,N/A,22:42:29.262,0.09342,7.21
22:42:29.306,22:42:29.398,Kiri,N/A,N/A,22:42:29.399,0.09182,7.29
22:42:29.445,22:42:29.547,Kiri,N/A,N/A,22:42:29.547,0.10159,7.28
22:42:29.597,22:42:29.691,Kiri,N/A,N/A,22:42:29.691,0.09338,6.48
22:42:29.735,22:42:29.836,Kiri,N/A,N/A,22:42:29.836,0.10037,7.24
22:42:29.871,22:42:29.970,Kiri,N/A,N/A,22:42:29.971,0.09971,7.45
22:42:30.011,22:42:30.103,Kiri,N/A,N/A,22:42:30.104,0.09175,7.08
22:42:30.150,22:42:30.244,Kiri,N/A,N/A,22:42:30.244,0.09427,7.24
22:42:30.288,22:42:30.380,Kiri,N/A,N/A,22:42:30.380,0.09162,7.19
22:42:30.424,22:42:30.524,Kiri,N/A,N/A,22:42:30.524,0.09928,7.36
22:42:30.563,22:42:30.656,Kiri,N/A,N/A,22:42:30.656,0.09300,7.25
22:42:30.701,22:42:30.793,Kiri,N/A,N/A,22:42:30.793,0.09260,7.25
22:42:30.839,22:42:30.932,Kiri,N/A,N/A,22:42:30.932,0.09263,7.34
22:42:30.977,22:42:31.072,Kiri,N/A,N/A,22:42:31.072,0.09498,7.21
22:42:31.115,22:42:31.210,Kiri,N/A,N/A,22:42:31.211,0.09452,7.18
22:42:31.252,22:42:31.355,Kiri,N/A,N/A,22:42:31.355,0.10273,7.23
22:42:31.389,22:42:31.493,Kiri,N/A,N/A,22:42:31.493,0.10351,7.26
22:42:31.543,22:42:31.636,Kiri,N/A,N/A,22:42:31.637,0.09329,6.53
22:42:31.681,22:42:31.773,Kiri,N/A,N/A,22:42:31.774,0.09190,7.24
22:42:31.808,22:42:31.909,Kiri,N/A,N/A,22:42:31.909,0.10028,7.86
22:42:31.957,22:42:32.050,Kiri,N/A,N/A,22:42:32.051,0.09323,6.73
22:42:32.095,22:42:32.202,Kiri,N/A,N/A,22:42:32.202,0.10693,7.28
22:42:32.250,22:42:32.342,Kiri,N/A,N/A,22:42:32.343,0.09205,6.47
22:42:32.389,22:42:32.491,Kiri,N/A,N/A,22:42:32.492,0.10236,7.25
22:42:32.540,22:42:32.635,Kiri,N/A,N/A,22:42:32.635,0.09506,6.52
22:42:32.680,22:42:32.771,Kiri,N/A,N/A,22:42:32.772,0.09162,7.22
22:42:32.816,22:42:32.914,Kiri,N/A,N/A,22:42:32.914,0.09719,7.25
22:42:32.954,22:42:33.053,Kiri,N/A,N/A,22:42:33.053,0.09812,7.33
22:42:33.092,22:42:33.189,Kiri,N/A,N/A,22:42:33.190,0.09746,7.25
22:42:33.229,22:42:33.336,Kiri,N/A,N/A,22:42:33.336,0.10757,7.29
22:42:33.383,22:42:33.477,Kiri,N/A,N/A,22:42:33.478,0.09380,6.52
22:42:33.520,22:42:33.611,Kiri,N/A,N/A,22:42:33.613,0.09194,7.24
22:42:33.658,22:42:33.752,Kiri,N/A,N/A,22:42:33.752,0.09377,7.16
22:42:33.800,22:42:33.905,Kiri,N/A,N/A,22:42:33.906,0.10515,7.20
22:42:33.939,22:42:34.036,Kiri,N/A,N/A,22:42:34.037,0.09627,7.08
22:42:34.074,22:42:34.169,Kiri,N/A,N/A,22:42:34.169,0.09545,7.43
22:42:34.212,22:42:34.308,Kiri,N/A,N/A,22:42:34.308,0.09641,7.23
22:42:34.352,22:42:34.459,Kiri,N/A,N/A,22:42:34.460,0.10709,7.27
22:42:34.504,22:42:34.613,Kiri,N/A,N/A,22:42:34.613,0.10929,6.54
22:42:34.656,22:42:34.750,Kiri,N/A,N/A,22:42:34.750,0.09419,6.52
22:42:34.795,22:42:34.890,Kiri,N/A,N/A,22:42:34.891,0.09561,7.22
22:42:34.933,22:42:35.036,Kiri,N/A,N/A,22:42:35.036,0.10288,7.22
22:42:35.071,22:42:35.172,Kiri,N/A,N/A,22:42:35.172,0.10059,7.25
22:42:35.212,22:42:35.308,Kiri,N/A,N/A,22:42:35.308,0.09678,7.24
22:42:35.347,22:42:35.441,Kiri,N/A,N/A,22:42:35.441,0.09488,7.21
22:42:35.488,22:42:35.606,Kiri,N/A,N/A,22:42:35.606,0.11787,7.31
22:42:35.658,22:42:35.757,Kiri,N/A,N/A,22:42:35.757,0.09848,5.83
22:42:35.795,22:42:35.911,Kiri,N/A,N/A,22:42:35.911,0.11548,7.25
22:42:35.949,22:42:36.069,Kiri,N/A,N/A,22:42:36.070,0.12042,6.50
22:42:36.120,22:42:36.212,Kiri,N/A,N/A,22:42:36.213,0.09163,5.83
22:42:36.259,22:42:36.368,Kiri,N/A,N/A,22:42:36.368,0.10859,7.20
22:42:36.414,22:42:36.533,Kiri,N/A,N/A,22:42:36.533,0.11931,6.49
